mp_id,composition,a_edge (angstrom),b_edge (angstrom),c_edge (angstrom),alpha_ang (deg),beta_ang (deg),gamma_ang (deg),crystal_system,space_group,formation_energy (eV/atom),energy_above_hull (eV/atom),band_gap (eV),A_site,B_site,X_site
mp-639811,K1 Ir1 O3,9.48725516,9.48725516,9.48725516,90.0,90.0,90.0,cubic,Pn-3,-1.509878324,0.0,0.0,K,Ir,O
mp-1184939,K1 Li1 O3,4.048757,4.048757,4.048757,90.0,90.0,90.0,cubic,Pm-3m,-0.749774829,0.498409371,0.0,K,Li,O
mp-1184941,K1 Lu1 O3,4.375635,4.375635,4.375635,90.0,90.0,90.0,cubic,Pm-3m,-2.379096528,0.235662399,0.0,K,Lu,O
mp-27865,K1 Mg1 Cl3,6.9558722,6.99846994,9.91599163,90.0,90.0,90.0,ortho,Pnma,-2.250501802,0.002808604,4.4851,K,Mg,Cl
mp-3448,K1 Mg1 F3,3.97846823,3.97846823,3.97846823,90.0,90.0,90.0,cubic,Pm-3m,-3.537649096,0.0,6.9537,K,Mg,F
mp-1017580,K1 Mg1 H3,4.435872,4.435872,4.435872,90.0,90.0,90.0,cubic,Pm-3m,0.702992729,1.048648856,0.0,K,Mg,H
mp-23737,K1 Mg1 H3,3.988098,3.988098,3.988098,90.0,90.0,90.0,cubic,Pm-3m,-0.345656127,0.0,2.458,K,Mg,H
mp-1184960,K1 Mg1 O3,4.127702,4.127702,4.127702,90.0,90.0,90.0,cubic,Pm-3m,-1.439255093,0.36418468,0.0,K,Mg,O
mp-29636,K1 Mn1 Br3,4.06261933,9.33159817,15.20534512,90.0,90.0,90.0,ortho,Pnma,-1.507498235,0.001322063,1.7869,K,Mn,Br
mp-23049,K1 Mn1 Cl3,6.96865944,7.09603931,9.99008665,90.0,90.0,90.0,ortho,Pnma,-1.841129159,0.011803123,0.0,K,Mn,Cl
mp-567530,K1 Mn1 Cl3,3.86265975,8.80346841,14.36243149,90.0,90.0,90.0,ortho,Pnma,-1.852932282,0.0,0.0,K,Mn,Cl
mp-1180746,K1 Mn1 F3,5.912211119,5.912211119,5.912211119,120.0406516,120.0406516,89.92960383,tet,I4/mcm,-3.01592277,0.001604434,1.7405,K,Mn,F
mp-1180807,K1 Mn1 F3,6.011605,6.022303,8.497305,90.0,90.0,90.0,ortho,Pnma,-3.016323329,0.001203875,3.3458,K,Mn,F
mp-1205353,K1 Mn1 F3,5.897455214,5.897455214,5.897455214,120.0521214,119.6335875,90.27278058,ortho,Imma,-3.017527204,0.0,2.4058,K,Mn,F
mp-555123,K1 Mn1 F3,4.182679,4.182679,4.182679,90.0,90.0,90.0,cubic,Pm-3m,-3.015815794,0.00171141,2.6564,K,Mn,F
mp-555359,K1 Mn1 F3,5.875932491,5.87593281,5.914206425,119.7864345,119.7864346,89.99948856,tet,I4/mcm,-3.01728263,0.000244574,2.0716,K,Mn,F
mp-558046,K1 Mn1 F3,5.89376972,5.92009253,8.33661285,90.0,90.0,90.0,ortho,Pnma,-3.017154201,0.000373002,2.7828,K,Mn,F
mp-560382,K1 Mn1 F3,5.90810512,5.90810512,8.37649173,90.0,90.0,90.0,tet,P4/mbm,-3.016602628,0.000924576,2.6774,K,Mn,F
mp-644332,K1 Mn1 F3,8.540434,6.01211,6.044953728,89.97188741,90.0,90.0,mono,P2_1/m,-3.015492925,0.002034278,2.6892,K,Mn,F
